<PARSED TEXT FOR SHEET: 1 / 1 TABS
TAB NAME: dwarfplanet_asteroid_comet_analysis.csv>
index,full_name,pdes,q,ad,a,e,i,om,w,tp,moid,per,per_y,t_jup,pr_class,dt_class,neo,pha
499,557080 (2014 SN347),557080,2.743187636,2.812172967,2.777680302,0.012417795,6.565102417,175.8460198,183.2136139,2460194.275,1.73678,1690.91515,4.629473375,3.325,Asteroid,MBA,N,N
500,481447 (2006 WR166),481447,1.88422435,2.508011706,2.196118028,0.142020453,2.445530069,255.6163266,171.1824246,2460011.525,0.896926,1188.726495,3.254555769,3.654,Asteroid,MBA,N,N
501,392240 (2009 WZ20),392240,2.006019019,2.661299125,2.333659072,0.140397566,2.425735494,24.10559573,147.0940747,2460548.927,1.01081,1302.130589,3.565039258,3.555,Asteroid,MBA,N,N
502,321673 Huber (2010 CO182),321673,2.394681853,3.196662692,2.795672272,0.143432556,4.987744815,107.7248117,200.4607645,2459390.447,1.38003,1707.370666,4.674526121,3.307,Asteroid,MBA,N,N
503,525457 (2005 EQ289),525457,2.369161887,3.077663701,2.723412794,0.130076097,14.41737694,121.2807289,97.8197358,2460180.934,1.41165,1641.604889,4.494469238,3.3,Asteroid,MBA,N,N
504, 44958 (1999 VT78),44958,2.261294998,2.492309017,2.376802007,0.048597657,6.572902709,13.23974902,206.0882097,2460195.247,1.2551,1338.406186,3.66435643,3.53,Asteroid,MBA,N,N
505,536114 (2015 BZ542),536114,2.610579858,3.248316826,2.929448342,0.108849328,6.933371652,103.5811737,304.4362719,2460314.549,1.62773,1831.374627,5.014030464,3.257,Asteroid,MBA,N,N
506,506015 (2015 HO67),506015,2.635949943,3.563234757,3.09959235,0.149581737,0.926993585,31.75799441,284.7525568,2459611.198,1.62204,1993.220281,5.457139715,3.205,Asteroid,MBA,N,N
507,168638 Waltersiegmund (2000 CH149),168638,2.527063627,3.03833058,2.782697103,0.091865362,2.401873199,349.2882362,290.4105348,2460533.231,1.51126,1695.498191,4.642021057,3.325,Asteroid,MBA,N,N
508,456201 (2006 JY13),456201,3.012967306,3.360610365,3.186788835,0.054544414,18.45942476,66.73641048,67.02031966,2459589.291,2.07587,2077.917771,5.689028805,3.115,Asteroid,MBA,N,N
509,115436 (2003 TU4),115436,2.278240515,3.043877917,2.661059216,0.14385952,6.258963829,290.2648749,210.6809549,2459720.321,1.29273,1585.551071,4.341002247,3.362,Asteroid,MBA,N,N
510, 12742 Delisle (1992 OF1),12742,2.439216386,3.803954324,3.121585355,0.218596928,9.694877066,124.6998476,230.6972583,2461050.33,1.44689,2014.472062,5.51532392,3.157,Asteroid,MBA,N,N
511,286494 (2002 AP209),286494,2.765232359,2.997135644,2.881184002,0.040244442,6.554155701,139.290839,288.0311545,2460890.62,1.78712,1786.302141,4.890628723,3.283,Asteroid,MBA,N,N
512,562356 (2015 XJ411),562356,2.248306953,2.901905623,2.575106288,0.126907125,9.986926305,268.2664165,274.0776641,2460747.657,1.27591,1509.354194,4.132386569,3.395,Asteroid,MBA,N,N
513,273586 (2007 CM44),273586,1.976571972,2.822566706,2.399569339,0.176280535,1.653164368,273.7681599,228.6396229,2459594.334,0.988366,1357.683009,3.717133495,3.505,Asteroid,MBA,N,N
514,408787 (2000 AK221),408787,2.26241677,3.755892151,3.009154461,0.248155321,3.954070958,89.68475858,297.5099288,2460781.629,1.26959,1906.624406,5.220053131,3.199,Asteroid,MBA,N,N
515,159681 (2002 JB76),159681,2.354104029,3.22936814,2.791736084,0.156759823,12.4997785,22.90825545,272.0062615,2459570.35,1.37922,1703.766077,4.664657295,3.276,Asteroid,MBA,N,N
516,486505 (2013 GL106),486505,2.345445011,2.765919736,2.555682373,0.082262712,28.07365441,181.9892771,251.5948869,2460406.254,1.43875,1492.308949,4.085719231,3.269,Asteroid,MBA,N,N
517,504971 (2011 GP32),504971,2.357829565,3.064030317,2.710929941,0.130250646,13.64850698,199.2263605,353.7657207,2460480.34,1.35618,1630.331306,4.46360385,3.31,Asteroid,MBA,N,N
518,415866 (2001 SP194),415866,2.555608204,3.741151273,3.148379739,0.188278284,13.86734136,359.3621481,273.581907,2459984.035,1.58683,2040.46472,5.58648794,3.136,Asteroid,MBA,N,N
519,555713 (2014 DP65),555713,2.021465105,2.677266255,2.34936568,0.139569833,3.607762631,92.22761488,48.51805145,2460570.425,1.03534,1315.298598,3.601091302,3.543,Asteroid,MBA,N,N
520,144986 (2005 ET154),144986,2.084377354,2.82500192,2.454689637,0.150859106,2.744460185,31.41262389,200.9958614,2460608.592,1.07294,1404.731465,3.845945148,3.476,Asteroid,MBA,N,N
521,207898 (2008 UW1),207898,2.217711771,3.330807895,2.774259833,0.200611369,13.27598292,97.82551353,242.6974484,2459670.987,1.24276,1687.792792,4.620924824,3.268,Asteroid,MBA,N,N
522,202847 (2008 TK24),202847,1.913866432,2.501201332,2.207533882,0.133029646,3.411428206,215.6328044,225.326845,2459702.651,0.930075,1198.007381,3.279965452,3.646,Asteroid,MBA,N,N
523, 99154 (2001 FU129),99154,2.346656695,2.863906523,2.605281609,0.099269466,11.30789813,341.5946128,248.9434536,2459878.555,1.36498,1535.96188,4.205234443,3.378,Asteroid,MBA,N,N
524,224476 (2005 VT74),224476,2.173490564,3.061333755,2.61741216,0.169603245,3.478152761,98.13322342,327.7711098,2459878.051,1.18705,1546.701834,4.234638832,3.383,Asteroid,MBA,N,N
525,523282 (2017 BR25),523282,2.355403726,2.773734099,2.564568912,0.081559589,6.608259667,93.54351678,301.0333247,2460387.666,1.36969,1500.099226,4.107047847,3.419,Asteroid,MBA,N,N
526,512647 (2016 TC60),512647,2.357586553,3.980040749,3.168813651,0.256003409,15.13270414,310.2623448,55.34492517,2459709.99,1.38974,2060.361743,5.640963021,3.098,Asteroid,MBA,N,N
527,223507 (2004 CL19),223507,1.96908117,2.433292418,2.201186794,0.105445674,2.281815773,268.6071791,148.0354276,2460001.043,0.980284,1192.844342,3.265829819,3.656,Asteroid,MBA,N,N
528,246222 (2007 RL203),246222,2.445225338,2.921077306,2.683151322,0.088674083,1.693279939,191.9018772,133.9677743,2460622.714,1.43311,1605.336855,4.395172772,3.369,Asteroid,MBA,N,N
529,530807 (2011 UG316),530807,1.832191725,2.760131338,2.296161531,0.202063226,0.494550242,330.5301539,5.463877025,2460763.86,0.821938,1270.872792,3.479460074,3.567,Asteroid,MBA,N,N
530,141133 (2001 XM91),141133,2.834105219,3.163833101,2.99896916,0.054973537,9.606864327,247.4418782,358.9305698,2460824.915,1.81966,1896.95237,5.193572539,3.23,Asteroid,MBA,N,N
531,557200 (2014 TW71),557200,2.839263846,3.216479903,3.027871874,0.062290624,12.73557195,77.63185402,52.26754158,2459259.093,1.87309,1924.441296,5.268833116,3.204,Asteroid,MBA,N,N
532,464597 (2016 CN119),464597,3.02010421,3.110377286,3.065240748,0.014725283,16.12894907,163.593772,98.87771008,2460019.393,2.03663,1960.177104,5.366672428,3.172,Asteroid,MBA,N,N
533,610538 (2006 BF297),610538,2.818297258,3.424420096,3.121358677,0.097092789,6.710422827,94.93064494,29.63107302,2459835.588,1.83501,2014.252641,5.514723178,3.198,Asteroid,MBA,N,N
534,446400 (2014 HD185),446400,2.339391878,2.886673495,2.613032687,0.10472154,4.054046427,123.3702468,173.8806539,2460116.406,1.32299,1542.821529,4.224015137,3.397,Asteroid,MBA,N,N
535,266343 (2007 DT89),266343,2.536575623,2.65787049,2.597223056,0.023350876,4.219973214,153.1044938,254.8212981,2459834.965,1.5472,1528.84093,4.185738345,3.412,Asteroid,MBA,N,N
536, 61038 (2000 KU59),61038,2.540515996,2.916002535,2.728259265,0.068814307,9.987280662,67.94300061,10.32683416,2460872.801,1.55505,1645.988835,4.506471828,3.33,Asteroid,MBA,N,N
537,538524 (2016 EV217),538524,2.837818153,3.147180135,2.992499144,0.051689569,9.161049778,197.3425473,239.5374879,2460531.175,1.86375,1890.816916,5.176774582,3.234,Asteroid,MBA,N,N
538,559700 (2015 DK160),559700,2.988823445,3.372941206,3.180882326,0.060379121,16.15431103,11.36463121,20.37193605,2460536.741,1.99559,2072.143517,5.673219759,3.135,Asteroid,MBA,N,N
539,395404 (2011 SW126),395404,2.297247187,3.093217155,2.695232171,0.147662598,12.04014714,28.79596465,249.6468872,2460307.096,1.3137,1616.191058,4.42488996,3.323,Asteroid,MBA,N,N
540,157455 (2004 WV),157455,3.098000233,3.118402645,3.108201439,0.003282029,14.61088984,70.10966518,119.5748945,2460075.277,2.08835,2001.530271,5.479891227,3.17,Asteroid,MBA,N,N
541,208369 (2001 SL6),208369,2.628793605,3.145432155,2.88711288,0.089473216,0.549190408,231.3374566,35.03398023,2460765.744,1.61219,1791.818735,4.905732333,3.286,Asteroid,MBA,N,N
542,300265 (2007 HF81),300265,1.80534578,2.571434951,2.188390365,0.175034853,2.28950468,34.73146262,311.692303,2460515.775,0.798701,1182.457712,3.237392777,3.654,Asteroid,MBA,N,N
543,432486 (2010 EY37),432486,2.786779604,3.389143439,3.087961521,0.09753422,4.274740056,180.1355124,1.071529107,2461129.867,1.78839,1982.011851,5.426452706,3.214,Asteroid,MBA,N,N
544,151808 (2003 FX77),151808,2.388838999,2.792929394,2.590884196,0.077983106,6.807937251,28.89925636,137.5231111,2460256.334,1.39827,1523.247345,4.170423942,3.405,Asteroid,MBA,N,N
545,207982 (1997 AY8),207982,2.025792807,3.096177116,2.560984962,0.208979031,6.369361267,134.8497225,253.781887,2460621.221,1.04052,1496.955772,4.098441539,3.395,Asteroid,MBA,N,N
546, 38072 (1999 GO11),38072,1.903380516,2.729196165,2.316288341,0.178262705,4.232147664,179.4692472,186.4677199,2459633.958,0.900972,1287.618947,3.525308547,3.556,Asteroid,MBA,N,N
547, 19551 Peterborden (1999 JL62),19551,1.821065674,2.699045894,2.260055784,0.194238617,7.052818669,214.1078581,148.2918652,2460340.961,0.822795,1241.015383,3.397714944,3.586,Asteroid,MBA,N,N
548,528291 (2008 SL44),528291,1.787813784,2.649782295,2.218798039,0.194242219,5.043903542,194.4436656,182.8315691,2460773.069,0.788625,1207.188493,3.305101965,3.621,Asteroid,MBA,N,N
549, 46705 (1997 EE37),46705,2.097801047,2.554560412,2.326180729,0.098177962,5.010899941,113.563968,359.5768438,2460780.611,1.11293,1295.876479,3.547916439,3.563,Asteroid,MBA,N,N
550,490782 (2010 UA70),490782,2.284567542,2.951344378,2.61795596,0.12734684,10.70262866,62.04467685,311.3003762,2460039.518,1.30169,1547.183879,4.235958601,3.37,Asteroid,MBA,N,N
551,453594 (2010 LP51),453594,2.297447872,2.966548209,2.631998041,0.127108821,11.89541407,241.2496965,50.61678411,2459934.845,1.30057,1559.648635,4.270085242,3.358,Asteroid,MBA,N,N
552,600837 (2012 PO29),600837,2.243786378,2.921763218,2.582774798,0.131249701,8.216983847,286.0379356,276.9406629,2460237.769,1.25707,1516.101359,4.150859299,3.397,Asteroid,MBA,N,N
553,126494 (2002 CG57),126494,2.638600405,2.841992506,2.740296456,0.037111332,2.844179721,295.3170514,269.3963665,2460807.407,1.63472,1656.894096,4.536328804,3.347,Asteroid,MBA,N,N
554, 96478 (1998 HH129),96478,2.23249664,2.648805098,2.440650869,0.08528636,6.034176769,355.8440186,104.8581401,2460335.881,1.25704,1392.697881,3.812998991,3.489,Asteroid,MBA,N,N
555,145616 (2006 QV54),145616,2.401662199,3.960036826,3.180849513,0.244962017,19.92610313,351.620257,55.67138294,2460355.295,1.46427,2072.111453,5.673131974,3.061,Asteroid,MBA,N,N
556,415900 (2001 TM206),415900,1.961091953,3.214449008,2.58777048,0.242169285,14.14188138,124.2302972,262.9131158,2459788.36,1.02204,1520.50222,4.162908199,3.338,Asteroid,MBA,N,N
557, 70691 (1999 UH18),70691,2.057380649,2.7703269,2.413853774,0.147678012,7.038255504,42.4487672,286.2745986,2459544.289,1.05949,1369.824293,3.750374519,3.493,Asteroid,MBA,N,N
558,548862 (2010 WG44),548862,2.521978373,2.973839331,2.747908852,0.082219059,9.272212304,35.24812657,19.34222354,2460485.855,1.53345,1663.803033,4.555244442,3.323,Asteroid,MBA,N,N
559,171444 (2007 RL141),171444,2.17130947,3.063163444,2.617236457,0.170380856,11.60636397,184.6119808,129.0108987,2460411.438,1.17883,1546.546095,4.234212443,3.357,Asteroid,MBA,N,N
560,434884 (2006 SG360),434884,2.868024987,3.449696906,3.158860947,0.092069883,8.87724785,203.1621548,186.5664651,2460117.72,1.87223,2050.662501,5.614407942,3.18,Asteroid,MBA,N,N
561,463700 (2014 PP30),463700,1.966483965,2.847641829,2.407062897,0.183035903,2.413683163,93.22386108,299.3136393,2459780.34,0.972973,1364.047785,3.734559302,3.498,Asteroid,MBA,N,N
562,236784 Livorno (2007 PU27),236784,2.278193818,2.80766272,2.542928269,0.104106142,4.276007003,267.3482955,26.20420013,2460180.822,1.26236,1481.151871,4.055172816,3.433,Asteroid,MBA,N,N
563,409544 (2005 UU38),409544,2.540605125,3.004980209,2.772792667,0.083737794,4.942292711,66.68456941,5.905485718,2460500.459,1.55411,1686.454087,4.617259649,3.326,Asteroid,MBA,N,N
564,153444 (2001 QU259),153444,1.708136933,2.837231793,2.272684363,0.248405559,5.404071382,25.26919974,287.8532586,2459581.354,0.703612,1251.431587,3.426232955,3.564,Asteroid,MBA,N,N
565,610440 (2006 BU172),610440,2.684056877,3.416293706,3.050175291,0.120031926,4.043208499,287.8620542,209.1034783,2459648.171,1.69737,1945.743664,5.327155821,3.222,Asteroid,MBA,N,N
566,372482 (2009 SX210),372482,2.402938496,2.844150887,2.623544691,0.084087074,8.017222489,15.52752434,73.27834914,2460031.367,1.43248,1552.140842,4.249530027,3.385,Asteroid,MBA,N,N
567, 50990 (2000 GH94),50990,2.814543379,3.309242151,3.061892765,0.080783164,13.00207086,85.10450684,67.65860366,2459239.202,1.85642,1956.966502,5.357882277,3.189,Asteroid,MBA,N,N
568,348976 (2006 UJ116),348976,2.700302705,3.421266906,3.060784805,0.117774402,12.45594165,210.224551,74.80528042,2459417.838,1.7177,1955.904392,5.35497438,3.187,Asteroid,MBA,N,N
569,387867 (2004 RY128),387867,2.247645789,2.598185249,2.422915519,0.072338358,5.831226747,172.0080806,95.85364577,2459868.809,1.24031,1377.545126,3.771513006,3.502,Asteroid,MBA,N,N
570,324334 (2006 PO),324334,1.88827599,2.576892857,2.232584423,0.15421967,4.186384327,263.697563,10.62601855,2459933.275,0.871466,1218.457155,3.33595388,3.622,Asteroid,MBA,N,N
571, 35191 (1994 CE3),35191,2.231789833,2.868225317,2.550007575,0.124790901,11.01134366,152.8218179,289.8004524,2459623.297,1.27427,1487.341284,4.072118505,3.404,Asteroid,MBA,N,N
572,340381 (2006 DU197),340381,2.259219392,2.828515853,2.543867623,0.11189585,13.65420893,345.2235258,191.361884,2459721.318,1.2646,1481.97265,4.057419985,3.396,Asteroid,MBA,N,N
573,576691 (2012 TQ359),576691,2.733244121,2.893096693,2.813170407,0.028411463,5.033966834,44.31742045,223.634489,2460867.574,1.71949,1723.425392,4.718481565,3.314,Asteroid,MBA,N,N
574,309264 (2007 RA95),309264,1.920234184,2.829676678,2.374955431,0.191465171,3.560601819,40.17917375,297.9905532,2459635.667,0.913826,1336.846745,3.660086913,3.515,Asteroid,MBA,N,N
575,361434 (2007 AS8),361434,2.389324733,3.752560968,3.070942851,0.221957278,3.632016192,274.2258189,104.2686594,2459586.82,1.39391,1965.649266,5.38165439,3.19,Asteroid,MBA,N,N
576,410042 (2006 YN36),410042,1.820245822,3.374896878,2.59757135,0.299250886,3.115272453,341.2222051,52.63592627,2460032.142,0.827672,1529.148472,4.186580349,3.35,Asteroid,MBA,N,N
577,171801 (2001 DE39),171801,1.866846962,2.657652183,2.262249573,0.174782931,2.28780971,336.6280803,84.92456282,2460457.822,0.880239,1242.822763,3.402663281,3.597,Asteroid,MBA,N,N
578,234259 (2000 UM75),234259,2.166141263,2.801966608,2.484053935,0.127981389,6.752626298,118.4058507,250.0903767,2460311.422,1.17492,1430.012912,3.915161976,3.456,Asteroid,MBA,N,N
579,530998 (2012 BM112),530998,1.875863806,2.678532128,2.277197967,0.176240347,4.605376519,313.0488001,217.9618153,2459796.304,0.88325,1255.161496,3.436444889,3.583,Asteroid,MBA,N,N
580,405917 (2006 KO5),405917,2.04661182,2.73151533,2.389063575,0.143341416,5.42925134,231.3526515,7.303124877,2460630.994,1.03382,1348.776489,3.692748773,3.513,Asteroid,MBA,N,N
581,310520 (2000 YH38),310520,2.477906293,3.745016179,3.111461236,0.203619745,17.38158641,117.3366932,270.1164927,2459608.629,1.55577,2004.679822,5.488514227,3.117,Asteroid,MBA,N,N
582, 47089 (1999 AC7),47089,2.218422282,2.597058286,2.407740284,0.078628913,7.563630799,140.3650849,357.9971817,2460798.736,1.23033,1364.623624,3.736135864,3.506,Asteroid,MBA,N,N
583,543436 (2014 GW62),543436,2.217053395,2.555474181,2.386263788,0.070910179,7.491685185,7.850250221,0.76490784,2460010.225,1.21507,1346.406201,3.686259276,3.52,Asteroid,MBA,N,N
584,440315 (2004 SR56),440315,2.450360862,3.867406436,3.158883649,0.22429531,11.08521745,167.5784216,200.3975193,2459427.968,1.45133,2050.684608,5.614468467,3.137,Asteroid,MBA,N,N
585,492072 (2013 JY),492072,1.915815077,3.185283005,2.550549041,0.248861698,3.940970509,153.0651028,106.6052766,2459514.773,0.904399,1487.81504,4.073415578,3.393,Asteroid,MBA,N,N
586,574333 (2010 JZ44),574333,2.345491826,3.85961275,3.102552288,0.244012153,16.98526504,108.5456479,233.0845629,2459774.872,1.3764,1996.076084,5.464958476,3.109,Asteroid,MBA,N,N
587,495068 (2011 FF76),495068,2.854507426,3.37196767,3.113237548,0.08310645,5.338233064,12.75829559,215.5167024,2459890.669,1.84611,2006.396753,5.493214931,3.206,Asteroid,MBA,N,N
588, 91622 (1999 TJ40),91622,2.49575042,3.098485198,2.797117809,0.107742115,4.178993836,48.24643265,310.9375518,2459959.658,1.49415,1708.695063,4.678152122,3.314,Asteroid,MBA,N,N
589,416126 (2002 QF89),416126,2.099170962,2.791248597,2.44520978,0.141517027,6.210477902,326.7967747,41.89750951,2459596.04,1.10152,1396.60185,3.823687474,3.477,Asteroid,MBA,N,N
590,585673 (2019 AV16),585673,1.942274591,2.921758371,2.432016481,0.201372768,23.16553772,321.1333525,169.5910413,2459947.857,0.957412,1385.313918,3.7927828,3.371,Asteroid,MBA,N,N
591,425949 (2011 GL84),425949,2.997012501,3.325583272,3.161297886,0.051967702,11.69317474,115.8985918,178.7658841,2460271.33,1.98039,2053.035969,5.620906145,3.17,Asteroid,MBA,N,N
592,171684 (2000 RN53),171684,1.81717512,2.675366431,2.246270775,0.191025793,5.078844301,240.2945674,112.8508948,2460367.05,0.818971,1229.678521,3.366676306,3.601,Asteroid,MBA,N,N
593,278818 (2008 SL257),278818,2.416820003,2.895656851,2.656238427,0.090134388,13.64190712,217.8935141,66.61332043,2460620.729,1.43661,1581.244434,4.329211317,3.342,Asteroid,MBA,N,N
594,  2365 Interkosmos (1980 YQ),2365,2.244563816,2.842324292,2.543444054,0.11751005,5.352954014,282.7436986,207.887191,2459481.45,1.25966,1481.602529,4.056406651,3.428,Asteroid,MBA,N,N
595,159702 (2002 RY70),159702,3.012451173,3.287460938,3.149956056,0.043652953,7.852671847,270.9315986,198.8374537,2459344.59,2.02909,2041.997328,5.590683992,3.192,Asteroid,MBA,N,N
596,204644 (2006 BK32),204644,2.106672584,2.60628841,2.356480497,0.106008903,4.774292676,120.5214414,97.35185481,2460593.902,1.1045,1321.277993,3.617461993,3.542,Asteroid,MBA,N,N
597,209753 (2005 EQ211),209753,2.106628256,2.814874757,2.460751507,0.143908578,2.417753655,100.1335576,1.72014477,2460301.748,1.12216,1409.938165,3.860200315,3.474,Asteroid,MBA,N,N
598,571623 (2007 TD461),571623,2.479966946,3.209976702,2.844971824,0.12829824,14.88562357,10.33872934,254.8669949,2461033.855,1.51491,1752.731458,4.798717201,3.246,Asteroid,MBA,N,N
599,164891 (1999 VD104),164891,1.999916925,3.151761794,2.575839359,0.223586317,2.281106887,211.3698249,171.2130192,2460479.689,1.00237,1509.998756,4.134151281,3.391,Asteroid,MBA,N,N
600,544178 (2014 SB251),544178,2.198383425,2.911873407,2.555128416,0.139619202,4.983402852,277.264024,111.7852244,2459988.046,1.2086,1491.823777,4.084390902,3.419,Asteroid,MBA,N,N
601,165631 (2001 FM160),165631,2.306839446,2.920394735,2.613617091,0.11737666,14.1141686,182.8699806,283.3342204,2459447.273,1.36833,1543.339135,4.225432266,3.356,Asteroid,MBA,N,N
602, 14533 Roy (1997 QY),14533,2.097752043,3.04510848,2.571430262,0.184208075,9.277788739,183.3096822,147.3728379,2459759.083,1.09385,1506.123388,4.123541104,3.387,Asteroid,MBA,N,N
603,194652 (2001 XL177),194652,1.955059634,2.917059192,2.436059413,0.197449938,2.327544432,167.2613817,275.9658649,2460565.492,0.971437,1388.769727,3.802244291,3.476,Asteroid,MBA,N,N
604,607997 (2002 TQ212),607997,1.971399477,3.511295807,2.741347642,0.280864839,10.58877161,74.31463592,313.2516471,2460886.833,0.993162,1657.847572,4.53893928,3.268,Asteroid,MBA,N,N
605,363068 (2000 DS91),363068,2.172104658,2.984033381,2.578069019,0.157468384,3.182431199,164.0108194,285.8772253,2460432.059,1.18991,1511.959774,4.139520258,3.406,Asteroid,MBA,N,N
606,481436 (2006 VW17),481436,1.922124628,2.470116286,2.196120457,0.12476357,3.305313392,27.4601163,39.9541405,2460040.421,0.936052,1188.728467,3.254561168,3.656,Asteroid,MBA,N,N
607,249706 (2000 JJ8),249706,2.359712444,2.924498545,2.642105494,0.106881823,14.1068631,204.1776425,351.6287551,2459433.95,1.35728,1568.641347,4.294705946,3.344,Asteroid,MBA,N,N
608,278116 (2007 CA4),278116,1.988518257,2.521169182,2.254843719,0.118112604,6.659678699,307.9030526,309.6429244,2460764.189,0.980089,1236.724878,3.38596818,3.606,Asteroid,MBA,N,N
609,197131 (2003 UQ232),197131,2.371571172,3.636884893,3.004228033,0.210588828,5.794356535,219.7425698,249.6081,2460848.895,1.39445,1901.944187,5.207239389,3.21,Asteroid,MBA,N,N
610,251691 (1995 VW17),251691,2.320378309,2.61248849,2.4664334,0.059217123,5.276838234,237.7631172,187.5619818,2459976.847,1.3326,1414.824319,3.873577875,3.478,Asteroid,MBA,N,N
611,473663 (2015 XJ347),473663,2.278981753,2.963889459,2.621435606,0.130635997,12.48216727,252.6419647,261.2192432,2460705.041,1.328,1550.269554,4.244406718,3.359,Asteroid,MBA,N,N
612,580304 (2015 BB240),580304,2.534651825,2.691559395,2.61310561,0.030023197,11.67957863,155.9504001,77.68612073,2460628.075,1.55567,1542.886114,4.22419196,3.379,Asteroid,MBA,N,N
613,556644 (2014 QN313),556644,2.8295572,3.094111179,2.96183419,0.044660498,1.088893664,67.77054299,253.5961325,2460636.613,1.81626,1861.827925,5.097407051,3.264,Asteroid,MBA,N,N
614,138906 (2000 YO118),138906,1.917413412,2.535546047,2.226479729,0.138813892,7.932169734,319.7621927,111.547667,2460261.856,0.947499,1213.463018,3.322280678,3.62,Asteroid,MBA,N,N
615,295308 (2008 GU122),295308,2.262870501,3.015964011,2.639417256,0.142662838,2.952304258,60.99784744,165.7072473,2460895.16,1.25241,1566.24791,4.288153072,3.379,Asteroid,MBA,N,N
616,404185 (2013 CY110),404185,2.115679297,2.75098267,2.433330984,0.130541915,4.796613854,18.31101977,176.0606085,2460649.107,1.11352,1386.437211,3.795858208,3.49,Asteroid,MBA,N,N
617,296437 (2009 HY48),296437,1.889579701,2.522190367,2.205885034,0.143391577,5.405560858,120.9160483,146.0049672,2459827.128,0.875666,1196.665411,3.276291337,3.642,Asteroid,MBA,N,N
618,425974 (2011 HX60),425974,3.051592474,3.089861657,3.070727065,0.00623129,10.41901557,205.7916522,142.3052809,2460372.395,2.05306,1965.44209,5.381087173,3.206,Asteroid,MBA,N,N
619,348239 Societadante (2004 SB26),348239,2.616155818,3.50682606,3.061490939,0.145463478,11.41157229,78.82018641,269.7283828,2460973.644,1.64097,1956.581282,5.356827604,3.187,Asteroid,MBA,N,N
620,193194 (2000 QH118),193194,1.941814866,3.161867555,2.55184121,0.239053411,17.48866755,181.5706078,204.9465365,2460811.671,0.954515,1488.945827,4.076511504,3.336,Asteroid,MBA,N,N
621,153463 (2001 RX4),153463,2.099492544,2.832084774,2.465788659,0.148551302,12.14393181,325.6628158,15.5639614,2460621.153,1.09197,1414.26959,3.87205911,3.441,Asteroid,MBA,N,N
622,192471 (1998 FF59),192471,2.113001066,2.738804804,2.425902935,0.128983672,2.484536688,87.62293631,54.03883921,2460419.864,1.12561,1380.093648,3.77849048,3.498,Asteroid,MBA,N,N
623, 22137 Annettelee (2000 VM15),22137,2.224024584,2.827665675,2.52584513,0.119492894,1.705895897,197.7046773,238.9497564,2460742.252,1.23862,1466.251619,4.01437815,3.443,Asteroid,MBA,N,N
624,553439 (2011 QB8),553439,1.827252588,2.803673976,2.315463282,0.210847953,5.752038011,184.9674442,158.675156,2459710.072,0.820628,1286.931036,3.52342515,3.545,Asteroid,MBA,N,N
625,505298 (2012 WJ24),505298,2.620969878,3.580918698,3.100944288,0.154783306,13.16872766,59.13840657,327.4995787,2460088.54,1.63636,1994.524487,5.460710436,3.163,Asteroid,MBA,N,N
626,111793 (2002 CG240),111793,2.016746402,2.642510473,2.329628438,0.134305553,3.275532592,240.9977739,42.45592878,2460492.361,1.00114,1298.758538,3.555807085,3.557,Asteroid,MBA,N,N
627,341615 (2007 UJ131),341615,3.140644769,3.255817361,3.198231065,0.018005671,15.91310067,265.7089319,279.1573903,2459372.154,2.16168,2089.119019,5.719696152,3.135,Asteroid,MBA,N,N
628,393201 (2013 CQ197),393201,2.115792738,2.923056209,2.519424474,0.160207912,7.105582562,176.2214544,131.5301034,2459911.016,1.10879,1460.664393,3.999081159,3.428,Asteroid,MBA,N,N
629,308723 (2006 HZ20),308723,1.976716095,2.907964129,2.442340112,0.190646673,3.302063614,130.3193752,163.4599349,2459665.123,0.960307,1394.14402,3.816958302,3.473,Asteroid,MBA,N,N
630,202191 (2004 XA48),202191,2.386451907,2.931230889,2.658841398,0.102446686,4.589413722,47.59229406,174.1025831,2460204.623,1.37698,1583.569305,4.335576468,3.375,Asteroid,MBA,N,N
631,410917 (2009 SJ186),410917,2.837287458,3.290913384,3.064100421,0.074022693,8.726609131,45.58569224,305.8778228,2460831.269,1.84312,1959.083373,5.363677954,3.211,Asteroid,MBA,N,N
632,443076 (2013 GP27),443076,2.933666904,3.124966392,3.029316648,0.031574693,10.57391709,56.17093025,52.75759969,2459864.419,1.96145,1925.818854,5.272604666,3.217,Asteroid,MBA,N,N
633,122807 (2000 SS99),122807,2.006042791,3.206229472,2.606136131,0.230261702,5.438782339,342.8971839,0.002112037,2460967.158,0.997514,1536.717627,4.207303564,3.368,Asteroid,MBA,N,N
634,265519 (2005 MN9),265519,2.12642539,2.731554869,2.428990129,0.124564005,6.873346301,130.3588856,234.9376669,2460684.326,1.13149,1382.728938,3.785705511,3.488,Asteroid,MBA,N,N
635,603067 (2014 WC242),603067,2.385878955,3.324222924,2.85505094,0.164330513,13.41388157,282.4976734,93.10388492,2460566.713,1.43245,1762.054021,4.824240988,3.244,Asteroid,MBA,N,N
636,244507 (2002 TK154),244507,2.743850911,3.105053271,2.924452091,0.061755561,11.29871395,226.1345356,167.3186765,2460045.649,1.75101,1826.691439,5.001208594,3.247,Asteroid,MBA,N,N
637,279977 (2001 TU104),279977,1.83891732,2.787226757,2.313072038,0.20498917,4.31693695,7.983623323,288.0563114,2459687.844,0.828209,1284.937976,3.51796845,3.551,Asteroid,MBA,N,N
